date,company,profit,country,device,quarter
2025-10-08 06:01:37.896348,Epsilon,94.99,UK,Mobile,0
2025-10-19 06:01:37.896348,Alpha,885.36,Canada,Desktop,0
2025-03-04 06:01:37.896348,Gamma LLC,631.35,Japan,Mobile,0
2025-01-13 06:01:37.896348,Epsilon,783.74,Japan,Mobile,0
2024-12-11 06:01:37.896348,Beta Solutions,430.38,UK,Mobile,1
2025-07-01 06:01:37.896348,Gamma LLC,226.48,UK,Tablet,1
2025-02-27 06:01:37.896348,Alpha,287.98,UK,Tablet,0
2024-11-22 06:01:37.896348,Epsilon,964.0,UK,Mobile,0
2025-07-01 06:01:37.896348,Gamma LLC,193.55,Japan,Mobile,0
2025-01-02 06:01:37.896348,Beta Solutions,715.15,USA,Desktop,0
2025-03-03 06:01:37.896348,Epsilon,133.91,USA,Desktop,1
2025-06-16 06:01:37.896348,Delta Inc.,421.67,Germany,Tablet,0
2025-05-22 06:01:37.896348,Beta Solutions,374.02,Japan,Tablet,1
2025-07-04 06:01:37.896348,Alpha,208.67,Canada,Tablet,0
2025-10-10 06:01:37.896348,Alpha,413.93,Germany,Mobile,1
2025-03-20 06:01:37.896348,Alpha,679.66,USA,Mobile,1
2025-01-22 06:01:37.896348,Gamma LLC,760.68,France,Desktop,1
2024-12-18 06:01:37.896348,Gamma LLC,737.8,UK,Tablet,1
2025-02-11 06:01:37.896348,Epsilon,479.38,Germany,Mobile,0
2025-10-14 06:01:37.896348,Alpha,276.86,Germany,Mobile,1
2025-11-16 06:01:37.896348,Beta Solutions,148.9,Canada,Mobile,0
2025-03-05 06:01:37.896348,Delta Inc.,633.59,Germany,Tablet,1
2025-09-02 06:01:37.896348,Epsilon,784.88,Canada,Mobile,1
2024-11-22 06:01:37.896348,Alpha,427.48,France,Desktop,1
2025-10-01 06:01:37.896348,Epsilon,798.36,Germany,Tablet,0
2025-10-31 06:01:37.896348,Gamma LLC,94.58,France,Mobile,1
2025-09-28 06:01:37.896348,Alpha,954.38,Canada,Mobile,1
2025-08-18 06:01:37.896348,Alpha,927.15,France,Tablet,0
2025-05-07 06:01:37.896348,Delta Inc.,525.93,Japan,Desktop,0
2025-10-01 06:01:37.896348,Epsilon,724.49,Japan,Tablet,0
2025-03-19 06:01:37.896348,Delta Inc.,438.16,UK,Desktop,1
2025-07-01 06:01:37.896348,Epsilon,725.56,UK,Desktop,1
2025-01-19 06:01:37.896348,Beta Solutions,724.63,USA,Tablet,0
2025-03-05 06:01:37.896348,Gamma LLC,917.36,UK,Mobile,1
2024-12-18 06:01:37.896348,Epsilon,182.37,Japan,Desktop,0
2025-07-06 06:01:37.896348,Gamma LLC,996.3,Germany,Tablet,1
2025-08-03 06:01:37.896348,Epsilon,722.84,USA,Tablet,1
2025-05-28 06:01:37.896348,Beta Solutions,383.69,Japan,Mobile,1
2025-08-16 06:01:37.896348,Gamma LLC,800.8,Canada,Desktop,1
2025-07-03 06:01:37.896348,Delta Inc.,396.18,Canada,Desktop,1
2025-05-11 06:01:37.896348,Gamma LLC,862.15,France,Desktop,1
2025-07-23 06:01:37.896348,Alpha,969.57,Canada,Desktop,0
2025-10-06 06:01:37.896348,Epsilon,704.19,UK,Mobile,1
2025-09-25 06:01:37.896348,Delta Inc.,577.8,Germany,Tablet,1
2025-10-02 06:01:37.896348,Alpha,173.97,Japan,Desktop,1
2024-12-30 06:01:37.896348,Epsilon,184.73,USA,Mobile,0
2025-07-15 06:01:37.896348,Beta Solutions,54.31,Germany,Desktop,0
2025-08-30 06:01:37.896348,Gamma LLC,476.25,Germany,Desktop,0
2025-10-15 06:01:37.896348,Alpha,526.57,UK,Mobile,0
2025-02-01 06:01:37.896348,Epsilon,526.57,Japan,Tablet,0
2025-03-09 06:01:37.896348,Delta Inc.,436.19,France,Mobile,0
2024-12-03 06:01:37.896348,Epsilon,287.79,UK,Desktop,0
2025-06-30 06:01:37.896348,Alpha,96.89,France,Tablet,0
2025-01-16 06:01:37.896348,Epsilon,555.65,France,Desktop,0
2025-08-24 06:01:37.896348,Alpha,658.32,Japan,Tablet,1
2025-07-22 06:01:37.896348,Epsilon,656.07,Canada,Mobile,0
2025-07-24 06:01:37.896348,Beta Solutions,779.58,France,Desktop,1
2025-04-06 06:01:37.896348,Alpha,539.24,Canada,Tablet,1
2025-04-02 06:01:37.896348,Alpha,901.89,France,Mobile,1
2025-05-25 06:01:37.896348,Beta Solutions,365.16,USA,Tablet,1
2024-12-29 06:01:37.896348,Delta Inc.,333.26,Canada,Mobile,1
2025-08-30 06:01:37.896348,Delta Inc.,26.18,Canada,Tablet,1
2025-06-27 06:01:37.896348,Delta Inc.,214.77,Japan,Mobile,1
2025-04-10 06:01:37.896348,Delta Inc.,394.9,France,Mobile,0
2024-12-29 06:01:37.896348,Epsilon,45.39,UK,Mobile,1
2025-10-10 06:01:37.896348,Epsilon,643.68,UK,Tablet,0
2025-03-24 06:01:37.896348,Epsilon,743.08,Japan,Tablet,1
2025-06-02 06:01:37.896348,Epsilon,235.65,USA,Tablet,1
2025-01-01 06:01:37.896348,Gamma LLC,633.02,Japan,Tablet,1
2025-02-24 06:01:37.896348,Delta Inc.,918.41,UK,Mobile,1
2024-12-15 06:01:37.896348,Beta Solutions,713.1,USA,Desktop,1
2025-06-21 06:01:37.896348,Epsilon,769.39,Japan,Mobile,1
2025-10-12 06:01:37.896348,Epsilon,368.15,USA,Tablet,1
2025-11-18 06:01:37.896348,Gamma LLC,172.62,USA,Mobile,1
2025-06-19 06:01:37.896348,Gamma LLC,272.68,Canada,Mobile,0
2024-12-05 06:01:37.896348,Alpha,344.08,Germany,Desktop,0
2025-01-04 06:01:37.896348,Gamma LLC,618.38,UK,Mobile,0
2025-05-30 06:01:37.896348,Epsilon,407.72,Germany,Mobile,1
2025-01-13 06:01:37.896348,Gamma LLC,228.44,Japan,Mobile,1
2025-02-14 06:01:37.896348,Alpha,860.63,USA,Tablet,1
2025-06-28 06:01:37.896348,Alpha,676.3,Canada,Desktop,0
2025-06-03 06:01:37.896348,Epsilon,800.1,USA,Desktop,0
2024-12-02 06:01:37.896348,Epsilon,872.46,Canada,Tablet,0
2025-01-09 06:01:37.896348,Epsilon,559.91,Japan,Mobile,0
2025-07-01 06:01:37.896348,Alpha,162.64,USA,Mobile,1
2025-08-21 06:01:37.896348,Epsilon,90.64,France,Desktop,1
2025-09-09 06:01:37.896348,Alpha,312.66,Canada,Mobile,0
2025-05-19 06:01:37.896348,Delta Inc.,562.04,USA,Desktop,0
2025-07-15 06:01:37.896348,Alpha,918.57,Canada,Desktop,1
2024-11-24 06:01:37.896348,Alpha,893.89,USA,Desktop,1
2025-11-10 06:01:37.896348,Epsilon,675.06,Japan,Desktop,0
2025-06-17 06:01:37.896348,Gamma LLC,546.06,Germany,Tablet,0
2025-06-07 06:01:37.896348,Gamma LLC,391.25,UK,Desktop,0
2025-06-20 06:01:37.896348,Epsilon,741.01,USA,Tablet,0
2025-03-05 06:01:37.896348,Gamma LLC,551.39,Japan,Desktop,0
2025-08-09 06:01:37.896348,Alpha,297.35,USA,Desktop,0
2025-06-22 06:01:37.896348,Alpha,443.08,UK,Tablet,1
2025-11-16 06:01:37.896348,Alpha,268.59,Japan,Tablet,1
2025-10-26 06:01:37.896348,Epsilon,138.09,France,Mobile,0
2025-10-30 06:01:37.896348,Beta Solutions,996.05,UK,Tablet,1
2025-08-18 06:01:37.896348,Gamma LLC,617.61,France,Mobile,1
2025-11-11 06:01:37.896348,Alpha,392.99,Germany,Tablet,1
2025-10-31 06:01:37.896348,Beta Solutions,384.53,Canada,Mobile,1
2025-05-09 06:01:37.896348,Alpha,291.12,UK,Mobile,0
2025-09-08 06:01:37.896348,Epsilon,845.06,Japan,Mobile,0
2025-01-14 06:01:37.896348,Delta Inc.,440.85,Germany,Tablet,1
2025-02-03 06:01:37.896348,Gamma LLC,542.7,Japan,Desktop,0
2025-10-17 06:01:37.896348,Beta Solutions,666.17,USA,Mobile,0
2025-11-07 06:01:37.896348,Epsilon,239.92,UK,Tablet,1
2025-10-05 06:01:37.896348,Delta Inc.,84.71,Japan,Tablet,0
2025-01-01 06:01:37.896348,Beta Solutions,766.46,Canada,Tablet,0
2025-04-15 06:01:37.896348,Alpha,263.26,USA,Tablet,0
2025-04-30 06:01:37.896348,Epsilon,850.8,USA,Tablet,1
2025-08-28 06:01:37.896348,Alpha,628.51,Germany,Mobile,0
2025-09-07 06:01:37.896348,Gamma LLC,654.65,Germany,Desktop,1
2025-09-17 06:01:37.896348,Gamma LLC,749.77,UK,Tablet,1
2025-05-14 06:01:37.896348,Epsilon,255.96,Japan,Mobile,1
2025-02-19 06:01:37.896348,Epsilon,542.33,Canada,Tablet,1
2025-01-29 06:01:37.896348,Delta Inc.,944.44,France,Desktop,0
2024-12-28 06:01:37.896348,Epsilon,81.07,Japan,Desktop,1
2025-07-03 06:01:37.896348,Alpha,117.29,UK,Desktop,1
2025-03-07 06:01:37.896348,Alpha,985.0,France,Mobile,0
2025-06-27 06:01:37.896348,Epsilon,874.27,Japan,Mobile,0
2025-08-19 06:01:37.896348,Gamma LLC,526.97,Canada,Desktop,0
2025-10-20 06:01:37.896348,Gamma LLC,13.92,Canada,Desktop,1
2025-03-18 06:01:37.896348,Delta Inc.,77.93,UK,Desktop,1
2024-12-01 06:01:37.896348,Beta Solutions,491.97,Germany,Desktop,1
2025-05-26 06:01:37.896348,Alpha,367.93,Japan,Mobile,1
2025-03-01 06:01:37.896348,Beta Solutions,367.4,UK,Desktop,1
2025-07-10 06:01:37.896348,Beta Solutions,907.11,USA,Tablet,0
2025-04-25 06:01:37.896348,Alpha,495.6,Japan,Desktop,0
2025-06-28 06:01:37.896348,Delta Inc.,920.97,Japan,Desktop,1
2025-04-03 06:01:37.896348,Alpha,415.63,France,Tablet,0
2025-04-26 06:01:37.896348,Beta Solutions,880.75,Canada,Mobile,0
2025-03-27 06:01:37.896348,Gamma LLC,466.18,France,Tablet,1
2024-12-23 06:01:37.896348,Alpha,199.6,Germany,Tablet,1
2025-07-08 06:01:37.896348,Gamma LLC,706.24,Canada,Mobile,1
2025-05-24 06:01:37.896348,Beta Solutions,419.64,Canada,Tablet,0
2025-10-14 06:01:37.896348,Gamma LLC,324.29,Germany,Mobile,0
2025-11-18 06:01:37.896348,Beta Solutions,570.18,France,Mobile,1
2025-06-01 06:01:37.896348,Delta Inc.,330.64,France,Tablet,0
2025-03-15 06:01:37.896348,Gamma LLC,628.78,USA,Desktop,0
2024-12-07 06:01:37.896348,Alpha,305.84,Japan,Desktop,1
2025-03-27 06:01:37.896348,Alpha,780.33,Germany,Desktop,0
2025-07-03 06:01:37.896348,Beta Solutions,837.27,USA,Desktop,1
2025-04-15 06:01:37.896348,Delta Inc.,922.43,Canada,Mobile,1
2025-07-04 06:01:37.896348,Delta Inc.,520.35,Canada,Tablet,1
2025-10-02 06:01:37.896348,Beta Solutions,13.9,France,Desktop,1
2025-09-15 06:01:37.896348,Beta Solutions,510.4,UK,Desktop,0
2025-09-11 06:01:37.896348,Gamma LLC,189.61,France,Desktop,1
2024-12-01 06:01:37.896348,Delta Inc.,868.51,UK,Mobile,0
2025-10-01 06:01:37.896348,Alpha,68.95,UK,Mobile,1
2025-07-05 06:01:37.896348,Epsilon,478.82,Canada,Tablet,0
2025-01-14 06:01:37.896348,Delta Inc.,376.76,Germany,Tablet,1
2025-02-10 06:01:37.896348,Beta Solutions,970.74,Canada,Mobile,1
2025-09-27 06:01:37.896348,Beta Solutions,911.28,Germany,Desktop,0
2025-10-10 06:01:37.896348,Gamma LLC,331.77,Germany,Tablet,1
2025-08-20 06:01:37.896348,Alpha,460.55,UK,Mobile,0
2025-10-01 06:01:37.896348,Alpha,909.91,Japan,Mobile,1
2025-10-20 06:01:37.896348,Alpha,629.26,Germany,Desktop,1
2025-09-05 06:01:37.896348,Epsilon,553.37,Japan,Tablet,0
2025-07-01 06:01:37.896348,Delta Inc.,450.66,Japan,Desktop,1
2025-05-19 06:01:37.896348,Beta Solutions,641.14,Germany,Mobile,0
2025-03-08 06:01:37.896348,Alpha,237.58,Japan,Desktop,0
2025-11-18 06:01:37.896348,Gamma LLC,344.12,France,Mobile,0
2025-04-22 06:01:37.896348,Beta Solutions,860.37,France,Tablet,0
2024-12-11 06:01:37.896348,Alpha,311.41,UK,Desktop,0
2025-03-28 06:01:37.896348,Delta Inc.,832.83,UK,Desktop,1
2025-10-15 06:01:37.896348,Beta Solutions,324.17,Germany,Tablet,1
2024-12-21 06:01:37.896348,Beta Solutions,847.72,Germany,Tablet,0
2025-10-28 06:01:37.896348,Delta Inc.,362.64,France,Mobile,1
2025-10-11 06:01:37.896348,Gamma LLC,603.11,Germany,Desktop,1
2024-11-26 06:01:37.896348,Gamma LLC,950.47,USA,Desktop,1
2025-04-23 06:01:37.896348,Alpha,613.46,UK,Tablet,1
2025-05-12 06:01:37.896348,Gamma LLC,290.29,UK,Tablet,1
2025-01-29 06:01:37.896348,Beta Solutions,198.02,Germany,Desktop,0
2024-12-03 06:01:37.896348,Delta Inc.,953.77,Canada,Tablet,1
2025-06-25 06:01:37.896348,Delta Inc.,935.53,UK,Desktop,1
2025-04-14 06:01:37.896348,Epsilon,594.22,Japan,Mobile,1
2024-11-27 06:01:37.896348,Delta Inc.,448.79,France,Mobile,1
2025-04-21 06:01:37.896348,Beta Solutions,349.65,USA,Tablet,1
2024-12-07 06:01:37.896348,Gamma LLC,579.97,France,Mobile,0
2024-12-18 06:01:37.896348,Beta Solutions,854.27,UK,Mobile,1
2025-02-27 06:01:37.896348,Beta Solutions,983.38,Japan,Mobile,1
2025-07-26 06:01:37.896348,Gamma LLC,276.45,France,Tablet,1
2024-12-09 06:01:37.896348,Delta Inc.,378.32,Germany,Desktop,0
2025-06-10 06:01:37.896348,Gamma LLC,849.95,Germany,Desktop,0
2025-11-20 06:01:37.896348,Alpha,567.28,Germany,Mobile,1
2025-02-08 06:01:37.896348,Beta Solutions,368.94,Japan,Desktop,0
2025-02-06 06:01:37.896348,Delta Inc.,360.41,UK,Desktop,0
2025-10-21 06:01:37.896348,Beta Solutions,645.74,Germany,Desktop,0
2025-03-15 06:01:37.896348,Delta Inc.,339.15,Germany,Tablet,1
2025-08-17 06:01:37.896348,Alpha,792.43,Canada,Desktop,1
2025-01-07 06:01:37.896348,Beta Solutions,538.79,UK,Tablet,0
2025-04-02 06:01:37.896348,Beta Solutions,995.88,Japan,Tablet,0
2025-07-17 06:01:37.896348,Delta Inc.,802.56,UK,Desktop,0
2024-11-23 06:01:37.896348,Gamma LLC,233.12,USA,Tablet,0
2025-10-28 06:01:37.896348,Gamma LLC,737.16,USA,Desktop,0
2025-10-13 06:01:37.896348,Delta Inc.,11.49,Japan,Mobile,1
2025-05-01 06:01:37.896348,Delta Inc.,747.69,Japan,Tablet,0
2025-08-03 06:01:37.896348,Alpha,939.3,UK,Mobile,0
2025-03-28 06:01:37.896348,Epsilon,907.86,USA,Desktop,1
2025-05-21 06:01:37.896348,Delta Inc.,334.81,France,Mobile,1
2025-08-21 06:01:37.896348,Beta Solutions,873.22,Canada,Mobile,0
2024-12-31 06:01:37.896348,Delta Inc.,160.52,UK,Desktop,0
2025-04-30 06:01:37.896348,Epsilon,606.42,Canada,Tablet,1
2025-09-04 06:01:37.896348,Beta Solutions,448.95,Japan,Desktop,1
2025-03-23 06:01:37.896348,Delta Inc.,416.6,USA,Tablet,1
2025-02-09 06:01:37.896348,Delta Inc.,749.33,Japan,Desktop,0
2025-11-20 06:01:37.896348,Gamma LLC,478.41,Canada,Tablet,0
2024-12-23 06:01:37.896348,Epsilon,331.03,France,Mobile,0
2024-12-10 06:01:37.896348,Delta Inc.,50.51,Germany,Tablet,1
2025-03-07 06:01:37.896348,Epsilon,221.1,Germany,Desktop,1
2025-01-01 06:01:37.896348,Epsilon,138.62,USA,Desktop,0
2024-11-21 06:01:37.896348,Gamma LLC,841.28,Japan,Mobile,0
2025-11-04 06:01:37.896348,Gamma LLC,269.65,France,Desktop,1
2025-08-17 06:01:37.896348,Beta Solutions,943.94,France,Desktop,0
2025-02-10 06:01:37.896348,Alpha,786.1,Germany,Tablet,1
2025-11-02 06:01:37.896348,Epsilon,918.26,UK,Desktop,0
2025-05-04 06:01:37.896348,Epsilon,673.24,UK,Tablet,0
2025-03-01 06:01:37.896348,Epsilon,308.46,USA,Mobile,1
2025-03-03 06:01:37.896348,Epsilon,114.96,Canada,Tablet,1
2025-09-08 06:01:37.896348,Beta Solutions,193.95,USA,Mobile,1
2025-06-10 06:01:37.896348,Gamma LLC,56.63,Canada,Tablet,0
2025-08-21 06:01:37.896348,Alpha,87.17,UK,Mobile,0
2025-10-23 06:01:37.896348,Beta Solutions,400.31,Japan,Desktop,0
2025-01-25 06:01:37.896348,Gamma LLC,608.33,Germany,Tablet,1
2025-04-01 06:01:37.896348,Beta Solutions,290.71,France,Tablet,0
2025-11-20 06:01:37.896348,Delta Inc.,425.8,Canada,Desktop,0
2025-01-28 06:01:37.896348,Delta Inc.,126.94,Japan,Mobile,0
2024-12-23 06:01:37.896348,Epsilon,874.56,Japan,Tablet,0
2025-07-14 06:01:37.896348,Beta Solutions,959.8,UK,Desktop,1
2025-06-17 06:01:37.896348,Delta Inc.,81.7,Germany,Mobile,0
2025-06-02 06:01:37.896348,Epsilon,73.27,Canada,Tablet,1
2025-07-10 06:01:37.896348,Epsilon,351.23,Japan,Tablet,1
2025-08-16 06:01:37.896348,Epsilon,447.48,Japan,Mobile,0
2025-05-10 06:01:37.896348,Beta Solutions,364.14,UK,Desktop,0
2025-09-12 06:01:37.896348,Delta Inc.,935.87,Japan,Desktop,1
2025-04-25 06:01:37.896348,Epsilon,866.44,France,Tablet,0
2025-03-30 06:01:37.896348,Alpha,853.13,France,Desktop,1
2025-09-16 06:01:37.896348,Beta Solutions,884.21,UK,Mobile,0
2024-12-20 06:01:37.896348,Delta Inc.,999.62,France,Desktop,1
2025-08-26 06:01:37.896348,Beta Solutions,39.0,USA,Desktop,0
2025-08-24 06:01:37.896348,Epsilon,925.89,Japan,Desktop,0
2024-11-26 06:01:37.896348,Alpha,422.71,Germany,Tablet,0
2025-05-01 06:01:37.896348,Alpha,573.32,Japan,Tablet,1
2025-08-03 06:01:37.896348,Alpha,322.2,USA,Desktop,0
2025-10-27 06:01:37.896348,Delta Inc.,150.02,Germany,Desktop,1
2025-03-29 06:01:37.896348,Delta Inc.,258.71,Germany,Desktop,0
2025-05-29 06:01:37.896348,Alpha,996.61,France,Mobile,0
2025-01-06 06:01:37.896348,Delta Inc.,321.0,France,Mobile,1
2025-08-04 06:01:37.896348,Delta Inc.,172.73,USA,Mobile,1
2025-02-19 06:01:37.896348,Delta Inc.,531.61,Japan,Tablet,0
2025-07-31 06:01:37.896348,Beta Solutions,177.48,Germany,Desktop,0
2025-01-01 06:01:37.896348,Beta Solutions,712.88,UK,Mobile,0
2025-06-20 06:01:37.896348,Epsilon,707.94,UK,Mobile,1
2025-10-09 06:01:37.896348,Alpha,517.11,Canada,Mobile,1
2025-04-24 06:01:37.896348,Gamma LLC,215.34,UK,Desktop,1
2025-05-20 06:01:37.896348,Gamma LLC,478.64,Japan,Desktop,0
2025-06-10 06:01:37.896348,Epsilon,672.73,France,Desktop,0
2025-10-26 06:01:37.896348,Alpha,344.87,Japan,Tablet,1
2025-06-29 06:01:37.896348,Gamma LLC,238.06,France,Tablet,1
2025-01-14 06:01:37.896348,Gamma LLC,213.37,UK,Mobile,0
2025-04-08 06:01:37.896348,Delta Inc.,533.4,Canada,Tablet,0
2025-03-22 06:01:37.896348,Beta Solutions,201.48,UK,Tablet,0
2025-05-09 06:01:37.896348,Epsilon,325.81,Germany,Mobile,0
2025-03-09 06:01:37.896348,Delta Inc.,418.95,Germany,Mobile,1
2025-04-21 06:01:37.896348,Delta Inc.,411.69,Canada,Mobile,1
2024-12-21 06:01:37.896348,Delta Inc.,332.15,Canada,Tablet,1
2025-07-18 06:01:37.896348,Beta Solutions,733.29,France,Desktop,1
2025-10-15 06:01:37.896348,Alpha,748.13,Germany,Mobile,0
2024-11-29 06:01:37.896348,Alpha,483.48,UK,Tablet,1
2025-01-23 06:01:37.896348,Gamma LLC,616.54,Germany,Desktop,0
2024-12-25 06:01:37.896348,Epsilon,341.46,UK,Tablet,0
2025-10-31 06:01:37.896348,Alpha,226.62,Canada,Mobile,1
2024-12-10 06:01:37.896348,Delta Inc.,963.66,Japan,Mobile,0
2024-12-23 06:01:37.896348,Beta Solutions,655.65,UK,Desktop,0
2025-10-04 06:01:37.896348,Beta Solutions,92.8,Japan,Desktop,0
2025-08-23 06:01:37.896348,Beta Solutions,915.48,UK,Tablet,1
2025-05-01 06:01:37.896348,Gamma LLC,364.64,France,Tablet,0
2025-04-30 06:01:37.896348,Epsilon,488.19,USA,Mobile,0
2024-12-22 06:01:37.896348,Delta Inc.,800.51,Japan,Mobile,1
2025-08-13 06:01:37.896348,Gamma LLC,191.86,Germany,Desktop,1
2025-07-12 06:01:37.896348,Delta Inc.,499.44,UK,Tablet,0
2025-08-23 06:01:37.896348,Delta Inc.,770.51,Germany,Desktop,1
2025-07-24 06:01:37.896348,Alpha,834.26,Canada,Tablet,0
2025-10-02 06:01:37.896348,Delta Inc.,780.96,France,Desktop,1
2024-12-06 06:01:37.896348,Alpha,793.81,Germany,Tablet,1
2025-10-15 06:01:37.896348,Beta Solutions,775.24,Canada,Mobile,1
2025-01-20 06:01:37.896348,Epsilon,624.02,Japan,Desktop,1
2025-06-24 06:01:37.896348,Epsilon,516.94,UK,Mobile,0
2025-06-03 06:01:37.896348,Delta Inc.,361.01,France,Desktop,1
2025-03-17 06:01:37.896348,Alpha,117.22,Canada,Desktop,1
2025-10-10 06:01:37.896348,Beta Solutions,495.08,Japan,Desktop,0
2025-01-04 06:01:37.896348,Gamma LLC,598.24,France,Mobile,1
2025-07-03 06:01:37.896348,Delta Inc.,384.34,USA,Mobile,1
2024-12-06 06:01:37.896348,Epsilon,117.57,USA,Tablet,1
2024-12-13 06:01:37.896348,Alpha,566.93,Canada,Tablet,1
2025-07-12 06:01:37.896348,Gamma LLC,806.07,Germany,Mobile,0
2025-04-05 06:01:37.896348,Alpha,460.23,Germany,Tablet,1
2024-12-18 06:01:37.896348,Alpha,884.03,Germany,Tablet,1
2025-09-19 06:01:37.896348,Delta Inc.,563.54,UK,Mobile,1
2025-03-01 06:01:37.896348,Epsilon,246.98,France,Mobile,0
2025-06-20 06:01:37.896348,Beta Solutions,157.5,Japan,Mobile,1
2025-09-10 06:01:37.896348,Epsilon,981.27,USA,Desktop,0
2025-03-18 06:01:37.896348,Epsilon,965.03,USA,Tablet,1
2025-02-24 06:01:37.896348,Alpha,388.17,Germany,Tablet,0
2025-02-07 06:01:37.896348,Beta Solutions,167.71,Japan,Tablet,0
2025-05-23 06:01:37.896348,Epsilon,711.88,France,Mobile,0
2025-02-08 06:01:37.896348,Epsilon,911.25,Canada,Mobile,0
2024-12-09 06:01:37.896348,Alpha,960.94,Canada,Mobile,1
2025-03-09 06:01:37.896348,Alpha,403.17,Germany,Desktop,0
2025-04-28 06:01:37.896348,Epsilon,809.68,Japan,Tablet,0
2024-12-27 06:01:37.896348,Beta Solutions,248.25,UK,Tablet,0
2025-01-23 06:01:37.896348,Alpha,514.76,France,Desktop,1
2025-02-10 06:01:37.896348,Epsilon,901.52,USA,Mobile,1
2025-08-24 06:01:37.896348,Alpha,249.37,Canada,Desktop,1
2025-01-03 06:01:37.896348,Alpha,812.79,France,Desktop,1
2025-03-01 06:01:37.896348,Gamma LLC,962.03,France,Tablet,1
2025-03-11 06:01:37.896348,Gamma LLC,328.08,USA,Tablet,0
2025-06-17 06:01:37.896348,Gamma LLC,422.67,Germany,Tablet,1
2025-05-04 06:01:37.896348,Alpha,459.32,Germany,Desktop,1
2025-05-21 06:01:37.896348,Epsilon,957.15,USA,Tablet,1
2025-06-14 06:01:37.896348,Beta Solutions,767.96,Germany,Mobile,0
2025-07-01 06:01:37.896348,Beta Solutions,159.14,France,Mobile,0
2025-04-24 06:01:37.896348,Beta Solutions,926.33,France,Mobile,0
2025-02-21 06:01:37.896348,Alpha,600.09,Germany,Tablet,1
2025-05-19 06:01:37.896348,Gamma LLC,875.02,France,Desktop,1
2025-05-15 06:01:37.896348,Epsilon,494.88,UK,Mobile,1
2025-06-17 06:01:37.896348,Alpha,741.7,Germany,Tablet,0
2025-03-17 06:01:37.896348,Beta Solutions,74.21,Japan,Desktop,0
2024-12-10 06:01:37.896348,Delta Inc.,844.21,Germany,Desktop,0
2025-11-01 06:01:37.896348,Alpha,656.15,USA,Mobile,0
2024-12-23 06:01:37.896348,Gamma LLC,785.52,USA,Mobile,1
2025-09-28 06:01:37.896348,Epsilon,152.01,Canada,Desktop,0
2025-08-01 06:01:37.896348,Delta Inc.,224.92,UK,Tablet,0
2025-03-25 06:01:37.896348,Alpha,714.58,UK,Desktop,0
2025-07-27 06:01:37.896348,Epsilon,783.22,Japan,Desktop,1
2025-08-26 06:01:37.896348,Gamma LLC,126.63,USA,Mobile,0
2025-03-10 06:01:37.896348,Gamma LLC,692.7,France,Mobile,1
2025-02-25 06:01:37.896348,Epsilon,450.6,USA,Tablet,0
2025-07-03 06:01:37.896348,Alpha,681.76,France,Desktop,0
2025-08-10 06:01:37.896348,Gamma LLC,440.4,Japan,Tablet,1
2025-09-22 06:01:37.896348,Gamma LLC,304.0,Japan,Desktop,0
2025-09-03 06:01:37.896348,Gamma LLC,782.35,Japan,Mobile,1
2025-08-13 06:01:37.896348,Epsilon,883.25,Germany,Mobile,0
2024-12-11 06:01:37.896348,Delta Inc.,144.48,USA,Tablet,1
2025-11-04 06:01:37.896348,Delta Inc.,183.36,USA,Desktop,1
2025-09-15 06:01:37.896348,Epsilon,944.73,USA,Desktop,0
2025-11-11 06:01:37.896348,Delta Inc.,466.01,France,Tablet,0
2025-07-20 06:01:37.896348,Epsilon,279.11,USA,Desktop,1
2025-06-13 06:01:37.896348,Beta Solutions,580.08,UK,Mobile,1
2025-03-12 06:01:37.896348,Delta Inc.,728.0,France,Mobile,0
2025-03-05 06:01:37.896348,Gamma LLC,977.24,Germany,Mobile,0
2024-11-22 06:01:37.896348,Epsilon,862.16,Canada,Tablet,1
2024-12-07 06:01:37.896348,Gamma LLC,102.87,UK,Tablet,0
2025-03-31 06:01:37.896348,Epsilon,271.82,USA,Mobile,0
2025-10-12 06:01:37.896348,Gamma LLC,322.31,USA,Desktop,1
2025-07-07 06:01:37.896348,Beta Solutions,638.58,Germany,Tablet,1
2024-12-09 06:01:37.896348,Delta Inc.,928.19,USA,Mobile,0
2025-03-10 06:01:37.896348,Gamma LLC,897.23,Germany,Desktop,1
2025-07-19 06:01:37.896348,Beta Solutions,430.28,Japan,Desktop,0
2025-09-23 06:01:37.896348,Alpha,650.98,Japan,Desktop,1
2025-09-24 06:01:37.896348,Alpha,81.99,Canada,Tablet,1
2025-03-07 06:01:37.896348,Delta Inc.,778.14,France,Desktop,0
2025-10-06 06:01:37.896348,Beta Solutions,507.53,Canada,Desktop,1
2025-02-19 06:01:37.896348,Alpha,130.23,Germany,Desktop,0
2025-08-29 06:01:37.896348,Gamma LLC,916.42,USA,Tablet,0
2025-11-14 06:01:37.896348,Delta Inc.,757.73,Japan,Tablet,0
2025-02-24 06:01:37.896348,Beta Solutions,432.16,France,Tablet,1
2025-10-08 06:01:37.896348,Beta Solutions,804.33,UK,Desktop,0
2025-07-26 06:01:37.896348,Delta Inc.,285.49,USA,Desktop,0
2025-10-22 06:01:37.896348,Gamma LLC,210.87,Japan,Mobile,1
2025-11-16 06:01:37.896348,Delta Inc.,512.85,Germany,Mobile,0
2025-01-12 06:01:37.896348,Gamma LLC,78.47,USA,Tablet,0
