user,mercheant,amount,country,device,label
15843,BookHive,117.85,UK,Mobile,0
15844,FashionGo,467.07,UK,Tablet,1
15845,TechWorld,207.85,Germany,Desktop,1
15846,FashionGo,300.41,Germany,Tablet,1
15847,BookHive,185.44,Brazil,Desktop,0
15848,AutoParts,172.22,Canada,Tablet,0
15849,AutoParts,283.39,Brazil,Desktop,1
15850,TechWorld,382.16,USA,Mobile,0
15851,BookHive,21.82,Australia,Tablet,1
15852,BookHive,20.32,Brazil,Mobile,1
15853,TechWorld,199.15,Germany,Tablet,0
15854,BookHive,244.01,Australia,Desktop,0
15855,TechWorld,312.73,UK,Tablet,0
15856,AutoParts,67.66,UK,Tablet,1
15857,AutoParts,107.31,USA,Desktop,1
15858,AutoParts,456.39,Brazil,Mobile,1
15859,GourmetEats,267.23,USA,Mobile,0
15860,FashionGo,317.67,Canada,Tablet,1
15861,TechWorld,166.27,Australia,Desktop,1
15862,TechWorld,104.23,Brazil,Mobile,1
15863,FashionGo,16.27,Germany,Tablet,1
15864,GourmetEats,170.36,Canada,Tablet,0
15865,GourmetEats,481.92,USA,Mobile,1
15866,TechWorld,113.32,Germany,Tablet,0
15867,GourmetEats,487.16,USA,Desktop,1
15868,TechWorld,266.07,UK,Tablet,0
15869,TechWorld,47.0,USA,Desktop,1
15870,GourmetEats,305.89,UK,Desktop,0
15871,AutoParts,264.41,USA,Mobile,1
15872,FashionGo,434.75,Canada,Desktop,0
15873,AutoParts,278.87,UK,Desktop,1
15874,FashionGo,101.35,Brazil,Desktop,1
15875,GourmetEats,382.73,UK,Desktop,1
15876,TechWorld,377.57,Brazil,Tablet,0
15877,GourmetEats,178.55,USA,Desktop,1
15878,GourmetEats,343.41,Brazil,Mobile,0
15879,AutoParts,466.49,USA,Mobile,0
15880,FashionGo,171.22,Canada,Tablet,0
15881,BookHive,421.13,Canada,Tablet,0
15882,BookHive,124.95,USA,Mobile,0
15883,FashionGo,16.63,UK,Tablet,0
15884,FashionGo,117.72,Australia,Desktop,1
15885,GourmetEats,19.95,Australia,Desktop,1
15886,BookHive,265.8,Canada,Desktop,0
15887,GourmetEats,393.77,UK,Tablet,1
15888,GourmetEats,206.01,Germany,Desktop,1
15889,TechWorld,422.77,Germany,Mobile,1
15890,AutoParts,139.69,USA,Desktop,0
15891,AutoParts,487.11,Germany,Mobile,1
15892,GourmetEats,248.79,UK,Mobile,1
15893,GourmetEats,378.1,USA,Mobile,1
15894,BookHive,70.53,Germany,Mobile,0
15895,GourmetEats,440.1,USA,Mobile,1
15896,GourmetEats,462.53,Brazil,Desktop,1
15897,TechWorld,374.87,Australia,Mobile,1
15898,FashionGo,406.69,Canada,Tablet,0
15899,AutoParts,472.04,Germany,Mobile,1
15900,GourmetEats,210.42,USA,Desktop,0
15901,TechWorld,374.67,Germany,Desktop,1
15902,FashionGo,101.0,Canada,Tablet,0
15903,AutoParts,199.93,Canada,Mobile,0
15904,BookHive,308.19,Brazil,Desktop,1
15905,AutoParts,265.47,Brazil,Desktop,1
15906,AutoParts,95.56,Australia,Tablet,1
15907,BookHive,399.19,Australia,Mobile,0
15908,BookHive,264.31,USA,Tablet,1
15909,AutoParts,40.04,Canada,Desktop,1
15910,AutoParts,192.69,Australia,Tablet,1
15911,GourmetEats,249.86,USA,Desktop,0
15912,TechWorld,277.39,Australia,Desktop,0
15913,FashionGo,482.26,Brazil,Tablet,1
15914,FashionGo,290.07,USA,Tablet,1
15915,AutoParts,329.68,Australia,Desktop,0
15916,GourmetEats,308.12,Germany,Desktop,1
15917,AutoParts,442.31,USA,Desktop,0
15918,GourmetEats,86.1,Australia,Tablet,1
15919,BookHive,360.57,Germany,Desktop,0
15920,TechWorld,434.97,Canada,Tablet,1
15921,BookHive,456.74,Brazil,Tablet,0
15922,GourmetEats,98.73,Canada,Tablet,1
15923,FashionGo,134.13,Australia,Mobile,0
15924,GourmetEats,476.62,USA,Tablet,0
15925,BookHive,28.97,Germany,Tablet,0
15926,TechWorld,368.18,USA,Mobile,0
15927,TechWorld,403.3,Canada,Desktop,1
15928,FashionGo,25.5,USA,Mobile,1
15929,AutoParts,318.28,USA,Mobile,0
15930,GourmetEats,186.45,Germany,Tablet,0
15931,AutoParts,33.83,Australia,Mobile,1
15932,BookHive,202.4,USA,Tablet,0
15933,FashionGo,81.89,Canada,Desktop,1
15934,BookHive,75.94,Germany,Desktop,1
15935,AutoParts,470.02,Germany,Mobile,1
15936,BookHive,22.01,Canada,Mobile,0
15937,TechWorld,368.71,Canada,Tablet,1
15938,BookHive,334.61,UK,Mobile,0
15939,FashionGo,5.53,USA,Tablet,0
15940,BookHive,456.9,Canada,Mobile,0
15941,AutoParts,107.61,Germany,Tablet,0
15942,AutoParts,307.41,Germany,Mobile,1
15943,FashionGo,357.1,UK,Desktop,0
15944,GourmetEats,226.19,Canada,Mobile,0
15945,GourmetEats,295.53,UK,Tablet,1
15946,GourmetEats,381.9,Australia,Mobile,1
15947,GourmetEats,400.62,Canada,Desktop,0
15948,AutoParts,259.0,Canada,Tablet,1
15949,AutoParts,128.52,Brazil,Mobile,1
15950,FashionGo,172.79,Canada,Tablet,0
15951,TechWorld,275.52,Canada,Desktop,0
15952,TechWorld,62.31,Canada,Desktop,0
15953,AutoParts,10.43,Canada,Tablet,0
15954,BookHive,423.28,Brazil,Tablet,1
15955,FashionGo,9.18,Canada,Mobile,1
15956,BookHive,81.76,Canada,Tablet,0
15957,GourmetEats,276.32,Canada,Mobile,0
15958,BookHive,436.97,Brazil,Desktop,0
15959,FashionGo,115.35,UK,Desktop,1
15960,GourmetEats,84.76,Germany,Tablet,1
15961,AutoParts,486.17,Germany,Mobile,1
15962,TechWorld,242.31,Canada,Mobile,0
15963,TechWorld,415.22,Australia,Tablet,1
15964,FashionGo,102.56,Canada,Tablet,1
15965,AutoParts,260.29,Brazil,Desktop,1
15966,FashionGo,482.39,UK,Mobile,1
15967,BookHive,221.42,Germany,Desktop,0
15968,GourmetEats,158.76,Canada,Mobile,1
15969,GourmetEats,432.84,USA,Tablet,1
15970,AutoParts,29.35,USA,Desktop,1
15971,GourmetEats,338.18,Germany,Desktop,1
15972,GourmetEats,228.81,Australia,Tablet,1
15973,BookHive,282.52,Brazil,Tablet,0
15974,BookHive,65.14,Brazil,Mobile,1
15975,BookHive,227.29,Germany,Mobile,1
15976,FashionGo,5.52,Germany,Tablet,1
15977,BookHive,223.55,Canada,Mobile,1
15978,TechWorld,217.86,Brazil,Mobile,0
15979,FashionGo,71.83,USA,Mobile,0
15980,TechWorld,59.47,UK,Tablet,1
15981,GourmetEats,360.7,UK,Mobile,0
15982,GourmetEats,331.26,Australia,Tablet,1
15983,AutoParts,441.29,USA,Tablet,1
15984,TechWorld,127.24,Australia,Desktop,0
15985,GourmetEats,255.26,Germany,Desktop,1
15986,AutoParts,46.45,Germany,Mobile,1
15987,FashionGo,202.38,Australia,Tablet,0
15988,FashionGo,293.83,Canada,Desktop,1
15989,AutoParts,76.13,Canada,Tablet,0
15990,AutoParts,171.66,USA,Tablet,0
15991,TechWorld,389.08,Brazil,Mobile,0
15992,GourmetEats,347.17,Australia,Desktop,1
15993,BookHive,320.02,Brazil,Tablet,0
15994,BookHive,322.78,Brazil,Tablet,0
15995,AutoParts,447.83,Australia,Tablet,0
15996,GourmetEats,472.21,USA,Tablet,0
15997,GourmetEats,59.49,Australia,Tablet,1
15998,BookHive,492.08,Canada,Tablet,0
15999,BookHive,417.55,Australia,Mobile,0
16000,BookHive,85.55,Australia,Tablet,0
16001,GourmetEats,294.04,Germany,Mobile,0
16002,GourmetEats,368.95,USA,Mobile,1
16003,AutoParts,466.56,USA,Desktop,1
16004,TechWorld,54.07,Canada,Tablet,1
16005,TechWorld,241.44,Brazil,Mobile,1
16006,GourmetEats,262.71,Canada,Desktop,1
16007,TechWorld,366.26,Australia,Mobile,0
16008,TechWorld,273.64,Brazil,Desktop,0
16009,TechWorld,455.31,Brazil,Mobile,0
16010,BookHive,189.31,UK,Mobile,1
16011,TechWorld,169.58,Australia,Tablet,1
16012,GourmetEats,371.23,Germany,Desktop,0
16013,AutoParts,235.46,UK,Mobile,0
16014,TechWorld,397.49,Brazil,Desktop,0
16015,FashionGo,47.9,Canada,Tablet,1
16016,BookHive,380.77,UK,Mobile,1
16017,BookHive,231.11,Canada,Tablet,0
16018,FashionGo,369.24,Germany,Desktop,0
16019,GourmetEats,209.06,USA,Mobile,0
16020,BookHive,480.3,Brazil,Mobile,0
16021,BookHive,145.14,Australia,Mobile,1
16022,GourmetEats,467.66,Brazil,Mobile,1
16023,BookHive,258.49,Australia,Mobile,1
16024,FashionGo,279.71,Germany,Tablet,0
16025,FashionGo,262.49,Canada,Mobile,1
16026,BookHive,39.33,UK,Mobile,0
16027,TechWorld,166.93,USA,Mobile,0
16028,TechWorld,19.75,USA,Desktop,0
16029,TechWorld,80.99,UK,Desktop,1
16030,TechWorld,283.68,Canada,Mobile,0
16031,GourmetEats,148.84,Germany,Desktop,1
16032,TechWorld,185.31,Brazil,Tablet,1
16033,AutoParts,306.22,Australia,Desktop,1
16034,GourmetEats,94.63,USA,Mobile,1
16035,TechWorld,463.47,Canada,Mobile,0
16036,AutoParts,343.25,Germany,Mobile,0
16037,AutoParts,88.67,Canada,Desktop,0
16038,AutoParts,107.87,Germany,Tablet,0
16039,FashionGo,251.89,USA,Mobile,0
16040,GourmetEats,168.48,USA,Mobile,0
16041,AutoParts,462.91,Germany,Desktop,1
16042,AutoParts,369.18,Canada,Mobile,0
16043,GourmetEats,197.87,Brazil,Mobile,0
16044,AutoParts,381.21,Australia,Tablet,1
16045,BookHive,71.57,UK,Desktop,0
16046,FashionGo,470.65,UK,Tablet,0
16047,AutoParts,137.84,Germany,Mobile,0
16048,GourmetEats,238.93,Canada,Desktop,1
16049,BookHive,244.51,Australia,Tablet,1
16050,GourmetEats,304.27,Germany,Desktop,0
16051,FashionGo,34.04,Germany,Tablet,0
16052,GourmetEats,163.86,Germany,Tablet,1
16053,FashionGo,111.1,Brazil,Mobile,1
16054,FashionGo,327.16,Canada,Tablet,1
16055,AutoParts,441.27,Brazil,Mobile,1
16056,GourmetEats,268.98,Canada,Mobile,1
16057,BookHive,343.17,Canada,Tablet,0
16058,TechWorld,41.43,Australia,Mobile,1
16059,GourmetEats,281.46,Brazil,Tablet,0
16060,AutoParts,277.12,Brazil,Tablet,1
16061,GourmetEats,273.34,UK,Mobile,0
16062,AutoParts,107.07,Brazil,Desktop,0
16063,TechWorld,229.93,Australia,Mobile,0
16064,TechWorld,166.34,USA,Tablet,0
16065,BookHive,200.79,Brazil,Desktop,0
16066,BookHive,92.6,Brazil,Mobile,0
16067,GourmetEats,44.3,Australia,Desktop,1
16068,GourmetEats,204.67,Germany,Mobile,1
16069,TechWorld,172.82,UK,Mobile,1
16070,BookHive,391.25,Canada,Desktop,0
16071,BookHive,407.48,Brazil,Desktop,1
16072,TechWorld,490.75,Germany,Desktop,1
16073,AutoParts,242.63,UK,Tablet,1
16074,BookHive,206.31,USA,Mobile,1
16075,BookHive,320.35,USA,Mobile,1
16076,AutoParts,54.06,USA,Tablet,1
16077,BookHive,229.95,UK,Tablet,0
16078,BookHive,12.53,UK,Tablet,1
16079,AutoParts,111.62,Germany,Mobile,0
16080,GourmetEats,392.51,Canada,Mobile,1
16081,BookHive,277.35,Germany,Mobile,0
16082,TechWorld,244.7,Brazil,Desktop,0
16083,BookHive,155.82,Canada,Mobile,1
16084,TechWorld,56.86,Brazil,Tablet,1
16085,AutoParts,396.46,Germany,Mobile,0
16086,TechWorld,294.4,USA,Tablet,0
16087,GourmetEats,50.43,Australia,Desktop,0
16088,TechWorld,210.44,Australia,Desktop,0
16089,FashionGo,454.25,UK,Tablet,0
16090,BookHive,13.79,Brazil,Desktop,0
16091,FashionGo,345.73,Australia,Mobile,0
16092,GourmetEats,311.43,USA,Tablet,0
16093,BookHive,252.67,UK,Tablet,0
16094,TechWorld,63.39,Australia,Tablet,1
16095,TechWorld,48.29,USA,Desktop,1
16096,AutoParts,197.49,UK,Tablet,1
16097,AutoParts,308.06,Brazil,Desktop,0
16098,FashionGo,237.99,Germany,Desktop,0
16099,FashionGo,181.19,Germany,Tablet,0
16100,GourmetEats,364.12,Germany,Mobile,1
16101,TechWorld,305.22,Canada,Tablet,0
16102,FashionGo,148.31,Germany,Tablet,1
16103,GourmetEats,70.6,Brazil,Tablet,1
16104,TechWorld,356.56,Australia,Tablet,1
16105,GourmetEats,293.5,Germany,Mobile,1
16106,AutoParts,205.64,USA,Mobile,0
16107,AutoParts,50.8,USA,Mobile,1
16108,GourmetEats,284.92,Germany,Mobile,1
16109,AutoParts,21.99,USA,Desktop,1
16110,FashionGo,347.81,Brazil,Tablet,1
16111,GourmetEats,38.94,USA,Desktop,1
16112,AutoParts,341.56,USA,Mobile,1
16113,BookHive,119.24,USA,Desktop,1
16114,GourmetEats,67.02,USA,Tablet,1
16115,GourmetEats,181.44,Brazil,Desktop,0
16116,TechWorld,206.28,Brazil,Tablet,0
16117,GourmetEats,113.39,USA,Tablet,0
16118,BookHive,376.67,USA,Desktop,1
16119,FashionGo,375.5,Germany,Tablet,1
16120,AutoParts,232.78,Australia,Tablet,0
16121,BookHive,80.6,Brazil,Desktop,1
16122,BookHive,58.71,Canada,Desktop,1
16123,AutoParts,91.81,Brazil,Tablet,0
16124,TechWorld,307.45,Australia,Mobile,1
16125,FashionGo,451.63,Brazil,Desktop,1
16126,TechWorld,161.22,Australia,Desktop,1
16127,TechWorld,190.3,Canada,Tablet,0
16128,GourmetEats,19.93,USA,Mobile,0
16129,GourmetEats,418.02,Canada,Tablet,0
16130,BookHive,173.09,Canada,Desktop,0
16131,GourmetEats,59.16,Australia,Mobile,1
16132,GourmetEats,450.17,Germany,Desktop,1
16133,AutoParts,40.84,Canada,Mobile,1
16134,FashionGo,459.24,UK,Tablet,0
16135,GourmetEats,355.16,Australia,Desktop,1
16136,AutoParts,421.36,Australia,Desktop,0
16137,BookHive,80.35,Germany,Mobile,0
16138,BookHive,197.55,Canada,Mobile,0
16139,GourmetEats,210.93,Germany,Mobile,0
16140,GourmetEats,323.3,Canada,Desktop,1
16141,AutoParts,144.65,USA,Desktop,0
16142,FashionGo,471.66,Australia,Desktop,0
16143,FashionGo,400.16,UK,Mobile,1
16144,GourmetEats,200.53,Australia,Desktop,0
16145,FashionGo,247.48,UK,Desktop,0
16146,AutoParts,98.93,Australia,Tablet,1
16147,BookHive,425.9,Australia,Mobile,1
16148,TechWorld,405.32,Australia,Desktop,0
16149,BookHive,174.35,UK,Tablet,0
16150,FashionGo,390.48,Brazil,Desktop,1
16151,BookHive,438.74,Australia,Mobile,1
16152,FashionGo,214.64,Australia,Mobile,0
16153,GourmetEats,66.88,UK,Mobile,0
16154,TechWorld,81.67,Canada,Mobile,1
16155,GourmetEats,480.13,Germany,Tablet,0
16156,AutoParts,122.3,USA,Mobile,0
16157,TechWorld,171.93,Canada,Tablet,1
16158,FashionGo,158.74,Canada,Desktop,1
16159,FashionGo,204.9,Canada,Desktop,1
16160,BookHive,78.59,Germany,Tablet,1
16161,GourmetEats,172.4,Australia,Mobile,1
16162,BookHive,296.95,Germany,Mobile,0
16163,GourmetEats,35.33,UK,Mobile,0
16164,GourmetEats,376.44,Germany,Tablet,1
16165,GourmetEats,132.5,Canada,Mobile,0
16166,GourmetEats,445.51,USA,Mobile,0
16167,BookHive,420.45,Australia,Desktop,1
16168,AutoParts,488.33,Canada,Mobile,0
16169,TechWorld,344.42,Canada,Tablet,1
16170,BookHive,408.14,Germany,Tablet,0
16171,TechWorld,165.7,Brazil,Desktop,1
16172,TechWorld,414.95,Brazil,Tablet,1
16173,BookHive,39.83,Canada,Desktop,0
16174,TechWorld,402.23,USA,Mobile,1
16175,GourmetEats,108.75,Canada,Mobile,1
16176,FashionGo,75.69,Brazil,Desktop,1
16177,AutoParts,347.24,Brazil,Mobile,0
16178,AutoParts,470.07,Germany,Mobile,0
16179,TechWorld,466.53,Germany,Desktop,0
16180,GourmetEats,311.84,Germany,Mobile,1
16181,BookHive,387.83,Australia,Tablet,0
16182,GourmetEats,490.29,UK,Desktop,0
16183,TechWorld,292.66,Canada,Desktop,0
16184,AutoParts,104.42,Australia,Desktop,1
16185,BookHive,222.71,UK,Mobile,1
16186,TechWorld,445.61,UK,Mobile,1
16187,GourmetEats,298.93,UK,Desktop,1
16188,TechWorld,287.29,USA,Desktop,1
16189,BookHive,306.14,USA,Tablet,0
16190,FashionGo,435.09,Germany,Mobile,0
16191,TechWorld,143.2,USA,Tablet,0
16192,TechWorld,8.3,Canada,Desktop,0
16193,GourmetEats,11.16,Australia,Mobile,1
16194,AutoParts,52.28,Germany,Desktop,0
16195,BookHive,463.52,Canada,Mobile,1
16196,AutoParts,69.5,USA,Desktop,1
16197,BookHive,281.88,UK,Desktop,0
16198,GourmetEats,218.92,UK,Desktop,1
16199,FashionGo,23.15,Australia,Mobile,0
16200,FashionGo,421.28,USA,Mobile,0
16201,GourmetEats,10.85,Australia,Tablet,1
16202,BookHive,317.61,Germany,Desktop,1
16203,TechWorld,495.72,Germany,Desktop,1
16204,AutoParts,73.03,USA,Desktop,0
16205,TechWorld,458.1,Germany,Mobile,1
16206,AutoParts,75.72,USA,Mobile,1
16207,TechWorld,82.38,Germany,Desktop,0
16208,BookHive,287.46,Australia,Tablet,0
16209,FashionGo,88.06,Canada,Desktop,1
16210,GourmetEats,139.13,USA,Desktop,1
16211,AutoParts,298.98,Australia,Mobile,1
16212,AutoParts,458.49,Australia,Mobile,0
16213,FashionGo,70.17,USA,Desktop,1
16214,BookHive,285.2,UK,Mobile,1
16215,FashionGo,448.34,Brazil,Tablet,0
16216,FashionGo,76.84,Australia,Desktop,1
16217,TechWorld,364.39,Germany,Tablet,0
16218,GourmetEats,356.51,Canada,Mobile,0
16219,BookHive,377.87,Germany,Mobile,1
16220,TechWorld,5.01,UK,Mobile,1
16221,BookHive,286.91,UK,Mobile,0
16222,BookHive,159.96,Canada,Desktop,1
16223,FashionGo,178.28,Germany,Desktop,0
16224,AutoParts,273.29,USA,Mobile,0
16225,GourmetEats,192.32,Canada,Tablet,1
16226,GourmetEats,479.22,Germany,Tablet,0
16227,BookHive,434.17,Germany,Desktop,1
16228,BookHive,447.89,Canada,Desktop,1
16229,BookHive,159.74,Germany,Tablet,1
16230,GourmetEats,424.89,Australia,Mobile,0
16231,GourmetEats,356.67,USA,Tablet,1
16232,BookHive,25.99,USA,Tablet,0
16233,BookHive,271.75,Australia,Desktop,0
16234,GourmetEats,237.55,Australia,Mobile,0
16235,AutoParts,260.32,USA,Tablet,1
16236,TechWorld,377.23,Brazil,Tablet,0
16237,BookHive,325.2,UK,Mobile,0
16238,GourmetEats,497.48,USA,Tablet,1
16239,AutoParts,292.43,UK,Desktop,1
16240,TechWorld,131.45,Canada,Mobile,0
16241,AutoParts,163.99,Australia,Tablet,0
16242,BookHive,347.66,UK,Tablet,1
16243,AutoParts,413.06,UK,Desktop,0
16244,FashionGo,220.23,UK,Desktop,1
16245,GourmetEats,41.96,Brazil,Tablet,0
16246,GourmetEats,460.18,USA,Tablet,0
16247,AutoParts,85.42,Germany,Desktop,1
16248,GourmetEats,434.19,UK,Tablet,1
16249,BookHive,439.06,UK,Mobile,0
16250,AutoParts,41.78,Germany,Desktop,1
16251,TechWorld,196.65,Canada,Desktop,1
16252,FashionGo,43.82,USA,Tablet,1
16253,AutoParts,209.72,Canada,Mobile,1
16254,AutoParts,223.59,Australia,Desktop,1
16255,FashionGo,317.22,Brazil,Desktop,1
16256,FashionGo,204.93,Brazil,Tablet,1
16257,FashionGo,314.09,Australia,Desktop,0
16258,TechWorld,477.37,Australia,Desktop,0
16259,BookHive,412.37,Australia,Tablet,0
16260,FashionGo,337.69,UK,Mobile,0
16261,FashionGo,322.09,USA,Mobile,0
16262,GourmetEats,56.09,Brazil,Tablet,0
16263,AutoParts,210.51,Brazil,Desktop,0
16264,FashionGo,316.87,UK,Desktop,0
16265,AutoParts,62.99,UK,Mobile,0
16266,TechWorld,140.26,UK,Tablet,0
16267,GourmetEats,105.74,UK,Tablet,0
16268,AutoParts,120.88,USA,Desktop,0
16269,FashionGo,35.6,Germany,Desktop,0
16270,BookHive,56.61,Australia,Desktop,0
16271,GourmetEats,343.58,Canada,Tablet,1
16272,GourmetEats,347.13,UK,Mobile,0
16273,BookHive,289.22,Brazil,Desktop,1
16274,FashionGo,360.35,Brazil,Desktop,0
16275,GourmetEats,456.77,Brazil,Desktop,1
16276,TechWorld,82.76,Brazil,Mobile,1
16277,BookHive,243.95,UK,Mobile,1
16278,TechWorld,36.05,Canada,Desktop,1
16279,BookHive,320.56,UK,Mobile,0
16280,TechWorld,478.33,Australia,Mobile,1
16281,GourmetEats,397.26,Australia,Tablet,0
16282,GourmetEats,499.45,Canada,Mobile,1
16283,BookHive,28.99,USA,Tablet,1
16284,BookHive,10.57,Brazil,Mobile,1
16285,GourmetEats,492.87,Brazil,Mobile,1
16286,GourmetEats,94.06,Canada,Tablet,1
16287,AutoParts,153.86,UK,Tablet,0
16288,FashionGo,359.48,Germany,Desktop,0
16289,FashionGo,241.75,Canada,Mobile,0
16290,TechWorld,240.03,USA,Tablet,0
16291,FashionGo,191.93,Germany,Mobile,0
16292,FashionGo,290.16,Germany,Desktop,0
16293,FashionGo,199.44,Australia,Desktop,1
16294,AutoParts,353.35,Canada,Desktop,1
16295,GourmetEats,297.86,Germany,Tablet,0
16296,FashionGo,249.27,UK,Desktop,0
16297,FashionGo,160.79,Canada,Mobile,0
16298,AutoParts,228.49,USA,Desktop,0
16299,AutoParts,301.53,Australia,Mobile,1
16300,BookHive,160.91,UK,Desktop,1
16301,BookHive,326.34,USA,Tablet,0
16302,GourmetEats,52.85,Canada,Mobile,1
16303,AutoParts,211.36,Germany,Tablet,0
16304,BookHive,293.16,Germany,Desktop,0
16305,GourmetEats,146.06,Australia,Desktop,1
16306,GourmetEats,159.59,Australia,Mobile,0
16307,BookHive,480.21,Germany,Tablet,0
16308,FashionGo,190.38,Canada,Tablet,1
16309,BookHive,174.15,Canada,Mobile,1
16310,GourmetEats,132.1,Canada,Mobile,1
16311,TechWorld,270.91,Brazil,Desktop,0
16312,TechWorld,240.05,Australia,Mobile,0
16313,FashionGo,289.8,Australia,Tablet,0
16314,GourmetEats,303.44,Australia,Tablet,0
16315,FashionGo,12.48,UK,Tablet,1
16316,FashionGo,292.59,Canada,Mobile,1
16317,GourmetEats,463.23,USA,Mobile,0
16318,GourmetEats,318.86,Brazil,Tablet,1
16319,FashionGo,312.61,Australia,Mobile,0
16320,TechWorld,200.58,UK,Mobile,1
16321,AutoParts,400.42,Canada,Desktop,1
16322,GourmetEats,105.28,USA,Tablet,0
16323,FashionGo,248.18,USA,Desktop,0
16324,GourmetEats,262.95,Brazil,Mobile,0
16325,AutoParts,456.29,Germany,Tablet,1
16326,TechWorld,245.46,Canada,Tablet,0
16327,AutoParts,168.98,USA,Tablet,0
16328,BookHive,283.89,Brazil,Mobile,0
16329,FashionGo,476.73,Brazil,Desktop,0
16330,AutoParts,368.4,Brazil,Mobile,0
16331,TechWorld,332.83,Australia,Tablet,0
16332,TechWorld,270.92,USA,Tablet,0
16333,AutoParts,428.46,USA,Tablet,1
16334,FashionGo,353.13,USA,Mobile,0
16335,AutoParts,444.1,Germany,Desktop,0
16336,GourmetEats,331.82,Canada,Desktop,0
16337,TechWorld,386.23,Australia,Tablet,0
16338,BookHive,183.15,UK,Tablet,1
16339,BookHive,258.27,Canada,Tablet,0
16340,AutoParts,383.74,Brazil,Mobile,1
16341,BookHive,355.77,Germany,Desktop,1
16342,GourmetEats,117.74,UK,Mobile,1
16343,AutoParts,323.54,UK,Mobile,0
16344,GourmetEats,68.72,UK,Desktop,1
16345,FashionGo,479.44,Germany,Desktop,1
16346,TechWorld,475.48,Australia,Tablet,0
16347,FashionGo,53.23,UK,Desktop,0
16348,GourmetEats,348.95,Brazil,Tablet,0
16349,GourmetEats,329.18,USA,Mobile,1
16350,AutoParts,16.35,USA,Mobile,1
16351,AutoParts,215.59,USA,Mobile,1
16352,GourmetEats,190.85,Canada,Mobile,0
16353,BookHive,396.31,USA,Mobile,1
16354,FashionGo,150.53,Germany,Mobile,1
16355,BookHive,109.88,Australia,Tablet,0
16356,AutoParts,205.55,Germany,Tablet,0
16357,TechWorld,78.13,Germany,Mobile,0
16358,FashionGo,27.97,USA,Tablet,1
16359,AutoParts,497.0,USA,Desktop,0
16360,FashionGo,329.76,USA,Desktop,1
16361,FashionGo,301.32,Canada,Tablet,0
16362,BookHive,357.35,Brazil,Mobile,0
16363,GourmetEats,206.7,UK,Desktop,0
16364,GourmetEats,27.85,Canada,Tablet,1
16365,FashionGo,89.76,Canada,Desktop,0
16366,FashionGo,400.27,Canada,Mobile,1
16367,FashionGo,227.12,UK,Mobile,0
16368,BookHive,152.79,Brazil,Mobile,0
16369,TechWorld,88.36,Australia,Tablet,1
16370,TechWorld,298.82,UK,Desktop,0
16371,FashionGo,90.64,Germany,Tablet,0
16372,TechWorld,328.05,Brazil,Mobile,1
16373,TechWorld,247.67,Canada,Desktop,0
16374,TechWorld,75.69,Brazil,Desktop,0
16375,TechWorld,24.67,Canada,Desktop,0
16376,GourmetEats,133.59,Brazil,Tablet,0
16377,AutoParts,262.23,Brazil,Mobile,0
16378,TechWorld,176.92,Germany,Mobile,1
16379,AutoParts,206.67,Australia,Tablet,1
16380,AutoParts,21.18,Australia,Mobile,0
16381,TechWorld,69.16,Australia,Desktop,0
16382,FashionGo,219.21,USA,Tablet,0
16383,FashionGo,369.6,Brazil,Mobile,1
16384,BookHive,219.83,Brazil,Mobile,0
16385,FashionGo,299.29,USA,Mobile,0
16386,GourmetEats,348.13,USA,Tablet,0
16387,AutoParts,302.95,Germany,Tablet,1
16388,BookHive,192.49,Australia,Mobile,1
16389,BookHive,417.43,Canada,Tablet,1
16390,TechWorld,42.26,Germany,Mobile,0
16391,AutoParts,269.08,UK,Tablet,0
16392,AutoParts,95.93,USA,Tablet,1
16393,FashionGo,291.43,Canada,Mobile,0
16394,BookHive,108.54,Germany,Tablet,1
16395,BookHive,153.01,UK,Tablet,1
16396,TechWorld,440.17,UK,Desktop,0
16397,FashionGo,297.62,Canada,Tablet,1
16398,AutoParts,313.21,Brazil,Mobile,0
16399,FashionGo,126.29,Canada,Tablet,1
16400,FashionGo,145.39,UK,Desktop,0
16401,BookHive,466.54,Canada,Mobile,0
16402,AutoParts,434.23,Canada,Desktop,0
16403,AutoParts,496.99,Germany,Tablet,1
16404,GourmetEats,243.5,Germany,Tablet,0
16405,AutoParts,279.44,Brazil,Tablet,1
16406,AutoParts,19.52,Brazil,Tablet,1
16407,AutoParts,303.69,Australia,Desktop,1
16408,AutoParts,231.51,Brazil,Tablet,0
16409,AutoParts,311.53,Brazil,Desktop,0
16410,TechWorld,45.1,Canada,Desktop,1
16411,GourmetEats,67.28,Brazil,Mobile,1
16412,TechWorld,350.02,Germany,Tablet,0
16413,GourmetEats,496.16,Brazil,Desktop,0
16414,TechWorld,87.25,Germany,Mobile,0
16415,GourmetEats,470.43,Australia,Desktop,1
16416,FashionGo,422.55,Canada,Desktop,1
